組別,分數區間均數,人數,百分比,累計人數,累計百分比
69,22.5,2,0.01,13912,95.89
69,17.5,2,0.01,13914,95.9
69,12.5,0,0,13914,95.9
69,7.5,1,0.01,13915,95.91
69,2.5,594,4.09,14509,100
70,398,0,0,0,0
70,394,0,0,0,0
70,390,0,0,0,0
70,386,0,0,0,0
70,382,0,0,0,0
70,378,0,0,0,0
70,374,2,0.01,2,0.01
70,370,5,0.02,7,0.03
70,366,3,0.01,10,0.05
70,362,14,0.07,24,0.11
70,358,13,0.06,37,0.18
70,354,14,0.07,51,0.24
70,350,34,0.16,85,0.4
70,346,58,0.28,143,0.68
70,342,63,0.3,206,0.98
70,338,92,0.44,298,1.42
70,334,128,0.61,426,2.03
70,330,142,0.68,568,2.71
70,326,151,0.72,719,3.43
70,322,194,0.92,913,4.35
70,318,232,1.11,1145,5.46
70,314,249,1.19,1394,6.64
70,310,282,1.34,1676,7.99
70,306,289,1.38,1965,9.36
70,302,324,1.54,2289,10.91
70,298,344,1.64,2633,12.55
70,294,341,1.62,2974,14.17
70,290,379,1.81,3353,15.98
70,286,378,1.8,3731,17.78
70,282,381,1.82,4112,19.59
70,278,409,1.95,4521,21.54
70,274,406,1.93,4927,23.48
70,270,450,2.14,5377,25.62
70,266,431,2.05,5808,27.67
70,262,412,1.96,6220,29.64
70,258,415,1.98,6635,31.61
70,254,476,2.27,7111,33.88
70,250,510,2.43,7621,36.31
70,246,452,2.15,8073,38.46
70,242,441,2.1,8514,40.57
70,238,459,2.19,8973,42.75
70,234,467,2.23,9440,44.98
70,230,449,2.14,9889,47.12
70,226,425,2.02,10314,49.14
70,222,439,2.09,10753,51.23
70,218,427,2.03,11180,53.27
70,214,420,2,11600,55.27
70,210,412,1.96,12012,57.23
70,206,410,1.95,12422,59.19
70,202,389,1.85,12811,61.04
70,198,360,1.72,13171,62.75
70,194,384,1.83,13555,64.58
70,190,378,1.8,13933,66.39
70,186,331,1.58,14264,67.96
70,182,342,1.63,14606,69.59
70,178,343,1.63,14949,71.23
70,174,315,1.5,15264,72.73
70,170,310,1.48,15574,74.2
70,166,321,1.53,15895,75.73
70,162,330,1.57,16225,77.31
70,158,320,1.52,16545,78.83
70,154,327,1.56,16872,80.39
70,150,286,1.36,17158,81.75
70,146,312,1.49,17470,83.24
70,142,269,1.28,17739,84.52
70,138,284,1.35,18023,85.87
70,134,259,1.23,18282,87.11
70,130,252,1.2,18534,88.31
70,126,228,1.09,18762,89.39
70,122,186,0.89,18948,90.28
70,118,208,0.99,19156,91.27
70,114,176,0.84,19332,92.11
70,110,135,0.64,19467,92.75
70,106,135,0.64,19602,93.4
70,102,127,0.61,19729,94
70,98,81,0.39,19810,94.39
70,94,74,0.35,19884,94.74
70,90,68,0.32,19952,95.06
70,86,60,0.29,20012,95.35
70,82,39,0.19,20051,95.54
70,78,32,0.15,20083,95.69
70,74,29,0.14,20112,95.83
70,70,20,0.1,20132,95.92
70,66,16,0.08,20148,96
70,62,13,0.06,20161,96.06
70,58,13,0.06,20174,96.12
70,54,13,0.06,20187,96.18
70,50,4,0.02,20191,96.2
70,46,4,0.02,20195,96.22
70,42,3,0.01,20198,96.24
70,38,5,0.02,20203,96.26
70,34,5,0.02,20208,96.28
70,30,7,0.03,20215,96.32
70,26,12,0.06,20227,96.37
70,22,9,0.04,20236,96.42
70,18,7,0.03,20243,96.45
70,14,1,0,20244,96.46
70,10,1,0,20245,96.46
70,6,0,0,20245,96.46
70,2,743,3.54,20988,100
71,497.5,0,0,0,0
71,492.5,0,0,0,0
71,487.5,0,0,0,0
71,482.5,0,0,0,0
71,477.5,0,0,0,0
71,472.5,0,0,0,0
71,467.5,0,0,0,0
71,462.5,2,0.02,2,0.02
71,457.5,8,0.06,10,0.08
71,452.5,5,0.04,15,0.12
71,447.5,9,0.07,24,0.18
71,442.5,15,0.12,39,0.3
71,437.5,29,0.22,68,0.52
71,432.5,50,0.39,118,0.91
71,427.5,71,0.55,189,1.46
71,422.5,87,0.67,276,2.13
71,417.5,109,0.84,385,2.97
71,412.5,117,0.9,502,3.87
71,407.5,157,1.21,659,5.08
71,402.5,184,1.42,843,6.5
71,397.5,197,1.52,1040,8.02
71,392.5,209,1.61,1249,9.63
71,387.5,207,1.6,1456,11.22
71,382.5,253,1.95,1709,13.17
71,377.5,214,1.65,1923,14.82
71,372.5,261,2.01,2184,16.83
71,367.5,255,1.97,2439,18.8
71,362.5,224,1.73,2663,20.52
71,357.5,279,2.15,2942,22.67
71,352.5,260,2,3202,24.68
71,347.5,266,2.05,3468,26.73
71,342.5,242,1.87,3710,28.59
71,337.5,283,2.18,3993,30.77
71,332.5,232,1.79,4225,32.56
71,327.5,267,2.06,4492,34.62
71,322.5,252,1.94,4744,36.56
71,317.5,281,2.17,5025,38.73
71,312.5,281,2.17,5306,40.89
71,307.5,262,2.02,5568,42.91
71,302.5,238,1.83,5806,44.75
71,297.5,260,2,6066,46.75
71,292.5,280,2.16,6346,48.91
71,287.5,275,2.12,6621,51.03
71,282.5,239,1.84,6860,52.87
71,277.5,260,2,7120,54.87
71,272.5,232,1.79,7352,56.66
71,267.5,230,1.77,7582,58.44
71,262.5,224,1.73,7806,60.16
71,257.5,231,1.78,8037,61.94
71,252.5,226,1.74,8263,63.68
71,247.5,202,1.56,8465,65.24
71,242.5,245,1.89,8710,67.13
71,237.5,207,1.6,8917,68.72
71,232.5,207,1.6,9124,70.32
71,227.5,202,1.56,9326,71.88
71,222.5,185,1.43,9511,73.3
71,217.5,178,1.37,9689,74.67
71,212.5,158,1.22,9847,75.89
71,207.5,175,1.35,10022,77.24
71,202.5,166,1.28,10188,78.52
71,197.5,180,1.39,10368,79.91
71,192.5,154,1.19,10522,81.09
71,187.5,176,1.36,10698,82.45
71,182.5,167,1.29,10865,83.74
71,177.5,172,1.33,11037,85.06
71,172.5,156,1.2,11193,86.27
71,167.5,148,1.14,11341,87.41
71,162.5,109,0.84,11450,88.25
71,157.5,114,0.88,11564,89.13
71,152.5,111,0.86,11675,89.98
71,147.5,111,0.86,11786,90.84
71,142.5,85,0.66,11871,91.49
71,137.5,85,0.66,11956,92.15
71,132.5,74,0.57,12030,92.72
71,127.5,63,0.49,12093,93.2
71,122.5,62,0.48,12155,93.68
71,117.5,48,0.37,12203,94.05
71,112.5,38,0.29,12241,94.34
71,107.5,39,0.3,12280,94.64
71,102.5,42,0.32,12322,94.97
71,97.5,25,0.19,12347,95.16
71,92.5,19,0.15,12366,95.31
71,87.5,16,0.12,12382,95.43
71,82.5,12,0.09,12394,95.52
71,77.5,18,0.14,12412,95.66
71,72.5,6,0.05,12418,95.71
71,67.5,10,0.08,12428,95.78
71,62.5,6,0.05,12434,95.83
71,57.5,4,0.03,12438,95.86
71,52.5,8,0.06,12446,95.92
71,47.5,5,0.04,12451,95.96
71,42.5,1,0.01,12452,95.97
71,37.5,3,0.02,12455,95.99
71,32.5,2,0.02,12457,96.01
71,27.5,3,0.02,12460,96.03
71,22.5,1,0.01,12461,96.04
71,17.5,1,0.01,12462,96.05
71,12.5,1,0.01,12463,96.05
71,7.5,1,0.01,12464,96.06
71,2.5,511,3.94,12975,100
72,497.5,0,0,0,0
72,492.5,0,0,0,0
72,487.5,0,0,0,0
72,482.5,0,0,0,0
72,477.5,0,0,0,0
72,472.5,0,0,0,0
72,467.5,4,0.02,4,0.02
72,462.5,4,0.02,8,0.04
72,457.5,8,0.04,16,0.08
72,452.5,12,0.06,28,0.14
72,447.5,21,0.1,49,0.24
72,442.5,21,0.1,70,0.34
72,437.5,49,0.24,119,0.58
72,432.5,65,0.32,184,0.89
72,427.5,98,0.48,282,1.37
72,422.5,141,0.68,423,2.05
72,417.5,135,0.66,558,2.71
72,412.5,163,0.79,721,3.5
72,407.5,192,0.93,913,4.43
72,402.5,197,0.96,1110,5.39
72,397.5,243,1.18,1353,6.57
72,392.5,284,1.38,1637,7.95
72,387.5,288,1.4,1925,9.35
72,382.5,318,1.54,2243,10.89
72,377.5,304,1.48,2547,12.37
72,372.5,297,1.44,2844,13.81
72,367.5,390,1.89,3234,15.7
72,362.5,361,1.75,3595,17.45
72,357.5,363,1.76,3958,19.22
72,352.5,383,1.86,4341,21.07
72,347.5,373,1.81,4714,22.89
72,342.5,406,1.97,5120,24.86
72,337.5,408,1.98,5528,26.84
72,332.5,395,1.92,5923,28.76
72,327.5,445,2.16,6368,30.92
72,322.5,434,2.11,6802,33.02
72,317.5,433,2.1,7235,35.12
72,312.5,400,1.94,7635,37.07
72,307.5,408,1.98,8043,39.05
72,302.5,438,2.13,8481,41.17
72,297.5,456,2.21,8937,43.39
72,292.5,427,2.07,9364,45.46
72,287.5,414,2.01,9778,47.47
72,282.5,424,2.06,10202,49.53
72,277.5,429,2.08,10631,51.61
72,272.5,372,1.81,11003,53.42
72,267.5,379,1.84,11382,55.26
72,262.5,354,1.72,11736,56.98
72,257.5,360,1.75,12096,58.72
72,252.5,382,1.85,12478,60.58
72,247.5,361,1.75,12839,62.33
72,242.5,332,1.61,13171,63.94
72,237.5,345,1.67,13516,65.62
72,232.5,333,1.62,13849,67.23
72,227.5,348,1.69,14197,68.92
72,222.5,310,1.51,14507,70.43
72,217.5,306,1.49,14813,71.91
72,212.5,300,1.46,15113,73.37
72,207.5,311,1.51,15424,74.88
72,202.5,311,1.51,15735,76.39
72,197.5,310,1.51,16045,77.9
72,192.5,320,1.55,16365,79.45
72,187.5,286,1.39,16651,80.84
72,182.5,289,1.4,16940,82.24
72,177.5,280,1.36,17220,83.6
72,172.5,290,1.41,17510,85.01
72,167.5,259,1.26,17769,86.27
72,162.5,238,1.16,18007,87.42
72,157.5,240,1.17,18247,88.59
72,152.5,220,1.07,18467,89.65
72,147.5,198,0.96,18665,90.62
72,142.5,174,0.84,18839,91.46
72,137.5,168,0.82,19007,92.28
72,132.5,146,0.71,19153,92.98
72,127.5,119,0.58,19272,93.56
72,122.5,116,0.56,19388,94.13
72,117.5,92,0.45,19480,94.57
72,112.5,74,0.36,19554,94.93
72,107.5,77,0.37,19631,95.31
72,102.5,52,0.25,19683,95.56
72,97.5,29,0.14,19712,95.7
72,92.5,34,0.17,19746,95.86
72,87.5,21,0.1,19767,95.97
72,82.5,14,0.07,19781,96.03
72,77.5,19,0.09,19800,96.13
72,72.5,17,0.08,19817,96.21
72,67.5,11,0.05,19828,96.26
72,62.5,8,0.04,19836,96.3
72,57.5,3,0.01,19839,96.32
72,52.5,8,0.04,19847,96.35
72,47.5,5,0.02,19852,96.38
72,42.5,6,0.03,19858,96.41
72,37.5,2,0.01,19860,96.42
72,32.5,5,0.02,19865,96.44
72,27.5,3,0.01,19868,96.46
72,22.5,5,0.02,19873,96.48
72,17.5,1,0,19874,96.49
72,12.5,0,0,19874,96.49
72,7.5,0,0,19874,96.49
72,2.5,724,3.51,20598,100
