系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
2772,國立臺灣藝術大學,電影學系,2,2,0,1,1,0,1,0,0,0,24,506.9
2773,國立臺灣藝術大學,戲劇學系(男),2,2,0,1,1,1,0,0,0,0,8,500.4
2774,國立臺灣藝術大學,戲劇學系(女),2,2,0,1,1,1,0,0,0,0,6,501
2776,國立暨南國際大學,中國語文學系,2,1.25,0,0,1.75,1,0,0,0,0,17,386.64
2777,國立暨南國際大學,外國語文學系,1,1.5,0,0,1,1,0,0,0,0,29,288.73
3000,國立暨南國際大學,社會政策與社會工作學系,1.5,1.5,0,1,1,0,1.5,0,0,0,18,385.78
3001,國立暨南國際大學,公共行政與政策學系,1,1.25,0,1,1,0,1,0,0,0,31,315.79
3002,國立暨南國際大學,歷史學系,1,1.25,0,1,1,1,0,0,0,0,36,291.38
3003,國立暨南國際大學,東南亞學系,0,1.5,0,0,1.25,1,1,0,0,0,16,308.73
3004,國立暨南國際大學,國際企業學系,1,2,0,1.5,0,0,0,0,0,0,22,290
3005,國立暨南國際大學,經濟學系,1,2,0,2,0,0,0,0,0,0,38,314.2
3006,國立暨南國際大學,資訊管理學系,1.75,2,0,2,0,0,0,0,0,0,18,372.1
3007,國立暨南國際大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,18,342.2
3010,國立暨南國際大學,觀光休閒與餐旅管理系觀光組,2,2,0,1,0,0,0,0,0,0,6,277
3011,國立暨南國際大學,觀光休閒與餐旅管理系餐旅組,2,2,0,1,0,0,0,0,0,0,11,280.6
3012,國立暨南國際大學,國際文教與比較教育學系,1.5,2,0,1,0,0,0,0,0,0,10,266.1
3013,國立暨南國際大學,教育政策與行政學系,1.5,2,0,0,0,0,1.5,0,0,0,10,310.9
3014,國立暨南國際大學,諮商心理與人資發展系諮商組,1.5,1.5,0,1.5,0,0,1,0,0,0,8,348.9
3015,國立暨南國際大學,諮商與人資發展系人資發展組,1.25,1.5,0,1.25,0,0,1,0,0,0,6,306.35
3016,國立暨南國際大學,資訊工程學系,1,2,2,0,0,0,0,1,1,0,18,403.8
3017,國立暨南國際大學,土木工程學系,1,2,2,0,0,0,0,2,1,0,20,393.9
3020,國立暨南國際大學,電機工程學系,1,1,1,0,0,0,0,1.5,1.5,0,32,352.6
3021,國立暨南國際大學,應用化學系,1,2,2,0,0,0,0,1,2,0,22,413.44
3022,國立暨南國際大學,應用材料及光電工程學系,1,2,2,0,0,0,0,2,1,0,19,431.9
3023,南華大學,財務金融學系,2,2,0,1.75,0,0,0,0,0,0,15,184.5
3024,南華大學,企業管理學系經營管理組,2,1,0,0,2,0,0,0,0,0,10,203.4
3025,南華大學,企業管理學系行銷與創業組,2,1,0,0,2,0,0,0,0,0,10,212.4
3026,南華大學,文化創意事業管理學系行銷組,2,0,0,0,2,1,0,0,0,0,16,152.8
3027,南華大學,文化創意事業管理學系產業組,2,0,0,0,2,1,0,0,0,0,13,141.4
3030,南華大學,旅遊管理學系,2,1,0,0,2,2,0,0,0,0,25,224.4
3031,南華大學,生死學系社會工作組,2,2,0,1,0,0,0,0,0,0,14,132.4
3032,南華大學,生死學系殯葬服務組,2,2,0,1,0,0,0,0,0,0,13,146.3
3033,南華大學,生死學系諮商組,2,2,0,1,0,0,0,0,0,0,16,130.2
3034,南華大學,幼兒教育學系,2,2,0,0,1.25,0,0,0,0,0,10,176.95
3035,南華大學,文學系,2,0,0,0,2,1,0,0,0,0,19,141.8
3036,南華大學,外國語文學系,2,2,0,1,2,1,0,0,0,0,13,274.7
3037,南華大學,應用社會學系社會學組,2,1,0,1,2,1,0,0,0,0,17,176
3040,南華大學,應用社會學系社會工作組,2,1,0,1,2,1,0,0,0,0,16,203.8
3041,南華大學,傳播學系,2,0,0,0,2,1,0,0,0,0,13,188.6
3042,南華大學,國際事務與企業學系,2,1,0,0,2,0,0,0,0,0,19,179.05
3043,南華大學,建築與景觀學系社會組,2,1,0,1,0,0,0,0,0,0,2,181.15
3044,南華大學,建築與景觀學系自然組,2,1,1,0,0,0,0,0,0,0,2,173.4
3045,南華大學,資訊工程學系社會組,2,1.75,0,2,0,0,0,0,0,0,7,165.75
3046,南華大學,資訊工程學系自然組,2,1.75,2,0,0,0,0,0,0,0,14,178.86
3047,南華大學,自然生物科技學系,2,1,0,0,0,0,0,0,0,2,17,177.55
3050,南華大學,資管系(智慧生活與設計組),2,1.75,2,0,0,0,0,0,0,0,7,175.48
3051,南華大學,資訊管理學系資訊管理組,2,1.75,0,2,0,0,0,0,0,0,9,148.95
3052,南華大學,資管系多媒體暨行動商務組,2,1.75,0,2,0,0,0,0,0,0,5,181.48
3055,國立臺灣體育運動大學,運動事業管理學系,2,2,0,1.75,1,1,0,0,0,0,21,401.45
3056,國立臺灣體育運動大學,運動健康科學系,1,2,0,0,0,0,0,1,1.5,2,19,301.9
3057,國立臺灣體育運動大學,運動資訊與傳播學系(傳播組),2,2,0,0,1.75,1,0,0,0,0,5,437.85
3060,國立臺灣體育運動大學,運動資訊與傳播學系(資訊組),2,1.75,1,0,0,0,0,1.5,0,0,12,268.75
3061,國立臺南藝術大學,藝術史學系,1.5,1.75,0,1,1.5,1,0,0,0,0,34,350.48
3062,國立臺南藝術大學,應用音樂學系,1.5,1.5,0,0,1,1,0,0,0,0,10,337.1
3064,玄奘大學,社會工作學系,2,0,0,0,2,1,2,0,0,0,22,241
3065,玄奘大學,應用心理學系,2,0,0,0,2,1,2,0,0,0,29,243.6
3066,玄奘大學,法律學系,2,0,0,0,1.75,0,2,0,0,0,20,224.4
3067,玄奘大學,大眾傳播學系,2,1,0,0,2,2,0,0,0,0,15,221.2
3070,玄奘大學,廣播與電視新聞學系,2,1,0,0,2,2,0,0,0,0,4,286.25
3071,玄奘大學,影劇藝術學系,2,1,0,0,2,2,0,0,0,0,5,264.8
3072,玄奘大學,視覺傳達設計學系廣告設計組,2,1,0,0,2,2,0,0,0,0,5,221.4
3073,玄奘大學,視覺傳達設計學系數位媒體組,2,1,0,0,2,2,0,0,0,0,8,207.15
3074,玄奘大學,藝術與創意設計學系,2,1,0,0,2,2,0,0,0,0,8,250
3075,玄奘大學,時尚設計學系,2,1,0,0,2,2,0,0,0,0,5,232.1
3076,玄奘大學,應用外語學系(日語組),2,1,0,0,2,2,0,0,0,0,4,246.25
3077,玄奘大學,應用外語學系(英語組),2,2,0,0,2,1,0,0,0,0,4,218.8
3100,玄奘大學,企業管理學系,2,1,0,0,2,2,0,0,0,0,2,253.8
3101,玄奘大學,資訊管理學系,2,1,0,0,2,2,0,0,0,0,4,249.65
3102,玄奘大學,餐旅管理學系,2,1,0,0,2,2,0,0,0,0,5,214.8
3103,真理大學,工業管理與經營資訊學系,2,1,0,1,2,2,0,0,0,0,54,203.2
3104,真理大學,企業管理學系(台北校區),2,1,0,1,2,2,0,0,0,0,67,284
3105,真理大學,資訊管理學系資訊管理應用組,2,1,0,1,2,2,0,0,0,0,34,256.8
3106,真理大學,資訊管理學系創新服務行銷組,2,1,0,1,2,2,0,0,0,0,24,263.4
3107,真理大學,法律學系(台北校區),2,0,0,0,1.5,0,2,0,0,0,65,255.5
3110,真理大學,會計資訊學系(台北校區),2,1,0,1,2,2,0,0,0,0,50,260.1
3111,真理大學,財務金融學系(台北校區),2,1,0,1,2,2,0,0,0,0,71,279.4
3112,真理大學,國際貿易學系(台北校區),2,1,0,1,2,2,0,0,0,0,63,270.05
3113,真理大學,財政稅務學系(台北校區),2,1,0,1,2,2,0,0,0,0,25,248.8
3114,真理大學,經濟學系(台北校區),2,1,0,1,2,2,0,0,0,0,46,257.6
3115,真理大學,觀光事業學系(台北校區),1,1,0,0,2,2,0,0,0,0,71,225.55
3116,真理大學,觀光數位知識學系(台北校區),2,1,0,2,0,0,0,0,0,0,40,136.63
3117,真理大學,人文與資訊學系(台北校區),2,1,0,0,2,0,0,0,0,0,25,166.6
3120,真理大學,宗教文化與組織管理學系,2,1,0,0,2,0,1,0,0,0,17,156.55
3121,真理大學,英美語文學系(台北校區),2,2,0,0,1,2,0,0,0,0,62,245.7
3122,真理大學,應用日語學系(台北校區),1.5,1,0,0,1,0,0,0,0,0,50,128.8
3123,真理大學,台灣文學系(台北校區),2,0,0,0,1.5,1.5,0,0,0,0,26,176.85
3125,真理大學,音樂應用學系-行政管理組,2,1.5,0,0,1,0,0,0,0,0,10,162.55
3126,真理大學,財務精算系精算與保險經營組,2,1.75,0,2,0,0,0,0,0,0,22,152.9
3127,真理大學,財務與精算學系財務資訊組,2,1.75,0,2,0,0,0,0,0,0,24,155.08
3130,真理大學,資訊工程學系乙組(台北校區),2,0,0,1,2,0,2,0,0,0,10,233.2
3131,真理大學,資訊工程學系甲組(台北校區),2,0,0,1,2,2,0,0,0,0,33,211.2
3132,真理大學,運動管理學系(台北校區),2,2,0,1.5,0,0,0,0,0,0,49,155.7
3133,真理大學,運動資訊傳播學系(台北校區),2,2,0,1,2,0,0,0,0,0,46,194.1
3134,真理大學,航空事業學系(台北校區),2,2,0,1,0,1,0,0,0,0,30,192.1
3135,國立臺北大學,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,24,471.4
3136,國立臺北大學,法律學系司法組,1.5,1.5,0,1,1,0,1,0,0,0,28,474.88
3137,國立臺北大學,法律學系財經法組,1.5,1.5,0,1,1,0,1,0,0,0,29,477.95
3140,國立臺北大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,54,428.7
3141,國立臺北大學,金融與合作經營學系,1,2,0,2,0,0,0,0,0,0,17,408.9
3142,國立臺北大學,會計學系,1,2,0,1.5,0,0,0,0,0,0,65,356.5
3143,國立臺北大學,統計學系,1,1.25,0,1.5,0,0,0,0,0,0,45,294.35
3144,國立臺北大學,公共行政暨政策學系,1.5,1.5,0,1,0,0,1.5,0,0,0,49,414.5
3145,國立臺北大學,財政學系,1.25,1.25,0,1.25,1,1,0,0,0,0,34,447.7
3146,國立臺北大學,不動產與城鄉環境學系,1,1.5,0,1.5,0,1,0,0,0,0,39,379.63
3147,國立臺北大學,經濟學系,1,1.5,0,1.5,0,0,0,0,0,0,66,313.4
3150,國立臺北大學,社會學系,1,1.5,0,1,0,0,0,0,0,0,20,265.1
3151,國立臺北大學,社會工作學系,1.5,1.25,0,1,1,0,1.25,0,0,0,27,437.79
3152,國立臺北大學,中國文學系,2,1.25,0,0,1.25,1,0,0,0,0,33,408.5
3153,國立臺北大學,應用外語學系,1.5,2,0,0,1,1,0,0,0,0,32,419.4
3154,國立臺北大學,歷史學系,1.25,1.25,0,0,1.5,1,1,0,0,0,21,452.75
3155,國立臺北大學,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,1,0,24,406.54
3156,國立臺北大學,通訊工程學系,1,1.25,1.5,0,0,0,0,1.25,1,0,7,403
3157,國立臺北大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,14,340.9
3160,國立臺北大學,休閒運動管理學系,1.5,2,0,1.5,0,0,0,0,0,0,6,380.5
3161,國立嘉義大學,教育學系(自費),1.5,1.5,0,1.5,1,0,1,0,0,0,23,379.38
3162,國立嘉義大學,教育學系(公費)-新竹縣,1.5,1.5,0,1.5,1,0,1,0,0,0,1,531.2
3163,國立嘉義大學,輔導與諮商學系,1.5,1.5,0,1.5,1,0,1,0,0,0,22,415.6
3165,國立嘉義大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,21,365.7
3166,國立嘉義大學,幼兒教育學系,1.5,1.5,0,1,1,1,0,0,0,0,15,342.63
3167,國立嘉義大學,數位學習設計管理系(社會組),1.5,1.5,0,1.5,1,1,0,0,0,0,8,416.2
3170,國立嘉義大學,數位學習設計管理系(自然組),2,2,1.5,0,0,0,0,0,0,0,7,304.8
3171,國立嘉義大學,中國文學系,2,1,0,1,1.5,1,0,0,0,0,34,381.55
3173,國立嘉義大學,應用歷史學系,1.25,1,0,0,1.5,1.25,0,0,0,0,31,321.25
3174,國立嘉義大學,外國語言學系英語教學組,1.5,1.5,0,1,1,1,0,0,0,0,28,357.1
3175,國立嘉義大學,外國語言學系應用外語組,1.5,1.5,0,1,1,1,0,0,0,0,38,372.1
3200,國立嘉義大學,企業管理學系,2,1.5,0,2,1,1,0,0,0,0,30,497.83
3201,國立嘉義大學,應用經濟學系,1,1.5,0,1.5,0,0,0,0,0,0,28,270.73
3202,國立嘉義大學,生物事業管理學系,1,1.5,0,1,0,0,0,0,0,0,30,199.68
3203,國立嘉義大學,資訊管理學系(自然組),1,1.5,2,0,0,0,0,0,0,0,12,270.78
3204,國立嘉義大學,資訊管理學系(社會組),1,1.5,0,2,0,0,0,0,0,0,11,319.75
3205,國立嘉義大學,行銷與觀光管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,18,410.53
3206,國立嘉義大學,財務金融學系,1.5,2,0,2,0,0,0,0,0,0,25,390.14
3207,國立嘉義大學,農藝學系,1,1.5,1,0,0,0,0,0,1.5,1.5,19,308.9
3210,國立嘉義大學,園藝學系,1,1.5,1,0,0,0,0,0,1.5,1.5,20,298.5
3211,國立嘉義大學,森林暨自然資源學系,1,1.5,1,0,0,0,0,0,1.5,1.5,24,283.43
3212,國立嘉義大學,木質材料與設計學系,1,1.5,1,0,0,0,0,1.5,1.5,0,31,282.55
3213,國立嘉義大學,動物科學系,1,1.5,1,0,0,0,0,0,1.5,1.5,25,374.93
3214,國立嘉義大學,生物農業科技學系,1,1.5,1,0,0,0,0,0,1.5,1.5,21,310.35
3215,國立嘉義大學,景觀學系(社會組),2,1,0,1.5,1,2,0,0,0,0,13,461.9
3216,國立嘉義大學,景觀學系(自然組),1.5,1,1,0,0,0,0,0,0,2,13,274
3217,國立嘉義大學,植物醫學系,1,1.5,1,0,0,0,0,0,1.5,1.5,24,331.45
3220,國立嘉義大學,電子物理學系,1,1.5,1.5,0,0,0,0,2,1,0,20,391.98
3221,國立嘉義大學,應用化學系,1,2,1,0,0,0,0,1.5,2,0,27,421.45
3222,國立嘉義大學,應用數學系,1,1.5,2,0,0,0,0,1.5,1,0,28,358.45
3223,國立嘉義大學,資訊工程學系,1,1.5,2,0,0,0,0,1.25,1,0,14,399.8
3224,國立嘉義大學,生物機電工程學系,1,1.5,1.75,0,0,0,0,1.5,1,0,29,349.08
3225,國立嘉義大學,土木與水資源工程學系,1,1.5,2,0,0,0,0,1.75,1,0,37,353.3
3226,國立嘉義大學,電機工程學系,1,1.5,1.75,0,0,0,0,1.5,1,0,23,401.1
3227,國立嘉義大學,機械與能源工程學系,1,1.5,1.75,0,0,0,0,1.5,1,0,24,375.05
3230,國立嘉義大學,食品科學系,1,1.5,1,0,0,0,0,0,1.5,1.5,22,332.15
3231,國立嘉義大學,水生生物科學系,1,2,1,0,0,0,0,0,2,2,30,348.2
3232,國立嘉義大學,生物資源學系,1,1.75,1,0,0,0,0,0,1.5,2,26,339.6
3233,國立嘉義大學,生化科技學系,1,1.5,1,0,0,0,0,0,2,2,19,381.28
3234,國立嘉義大學,微生物免疫與生物藥學系,1,1.75,1,0,0,0,0,0,1.75,1.5,26,371.46
3235,國立嘉義大學,獸醫學系,1,1.25,1,0,0,0,0,0,1.25,1.25,34,432.4
3236,國立高雄大學,西洋語文學系,1.25,1.5,0,0,1,0,1,0,0,0,16,313
3237,國立高雄大學,運動健康與休閒學系,1.5,2,0,2,0,0,0,0,0,0,45,316.4
3240,國立高雄大學,東亞語文學系日語組,2,2,0,0,1,1,0,0,0,0,8,421.1
3241,國立高雄大學,東亞語文學系韓語組,2,2,0,0,1,1,0,0,0,0,8,420.9
3242,國立高雄大學,東亞語文學系越語組,2,2,0,0,1,1,0,0,0,0,6,415.54
3243,國立高雄大學,工藝與創意設計學系,2,1.5,0,0,2,0,0,0,0,0,17,352.95
3244,國立高雄大學,建築學系,1.5,2,1.75,0,0,0,0,1,1,0,15,407.4
3245,國立高雄大學,法律學系,1.25,1.25,0,1,1,0,1,0,0,0,34,391.93
3246,國立高雄大學,政治法律學系,1.25,1.5,0,1,1,0,1,0,0,0,24,403.05
3247,國立高雄大學,財經法律學系,1.25,1.25,0,1,1,0,1,0,0,0,17,401.19
3250,國立高雄大學,應用經濟學系,1.5,2,0,2,0,0,0,0,0,0,27,390.9
3251,國立高雄大學,亞太工商管理學系企業管理組,1,1.25,0,1,1,1,0,0,0,0,12,367.5
3252,國立高雄大學,亞太工商管理學系工業管理組,1,1.25,1,0,0,0,0,1,1,0,12,269.68
3253,國立高雄大學,資訊管理學系,1,1.5,0,1.5,0,0,0,0,0,0,21,289.75
3254,國立高雄大學,金融管理學系,1,1.5,0,1.5,1,1,0,0,0,0,27,428.25
3255,國立高雄大學,應用數學系,1,1,2,0,0,0,0,1.5,0,0,16,320.95
3256,國立高雄大學,應用化學系,0,1,1,0,0,0,0,1,1.5,0,24,270.35
3257,國立高雄大學,應用物理學系,1,1,1.5,0,0,0,0,2,1,0,19,384.3
3260,國立高雄大學,生命科學系,0,1.25,1,0,0,0,0,1,1.5,1.5,29,286.14
3261,國立高雄大學,電機工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,32,409.33
3262,國立高雄大學,土木與環境工程學系,1,1,2,0,0,0,0,1.5,1.5,0,23,404.65
3263,國立高雄大學,化學工程及材料工程學系,1,1.25,1,0,0,0,0,1.25,1.5,0,20,374.46
3264,國立高雄大學,資訊工程學系,1,1,1.5,0,0,0,0,1,1,0,13,351.35
3265,慈濟大學,醫學系(自費),0,1.25,1,0,0,0,0,1,1,1.25,17,470.9
3266,慈濟大學,醫學系(公費),0,1.25,1,0,0,0,0,1,1,1.25,2,466.79
3267,慈濟大學,醫學檢驗生物技術學系,1,1.75,1,0,0,0,0,0,1.5,1.5,18,370.04
3270,慈濟大學,公共衛生學系,1.5,2,1.5,0,0,0,0,0,1,1,28,252
3271,慈濟大學,護理學系,1,2,0,0,0,0,0,0,1,2,31,293.7
3272,慈濟大學,醫學資訊學系,2,1.5,0,1.5,0,0,0,0,0,0,29,179.35
3273,慈濟大學,物理治療學系,0,2,0,0,0,0,0,1,0,1,12,255.5
3274,慈濟大學,生命科學系,1,1.75,1,0,0,0,0,0,2,2,26,250.75
3275,慈濟大學,分子生物暨人類遺傳學系,1,1.75,1,0,0,0,0,0,2,2,25,249.64
3276,慈濟大學,傳播學系,2,1,0,0,1.5,0,1.5,0,0,0,27,228.15
3277,慈濟大學,兒童發展與家庭教育學系,2,2,0,1,1,1,0,0,0,0,18,238.4
3300,慈濟大學,社會工作學系,1.5,1.5,0,1,1,0,2,0,0,0,36,249.3
3301,慈濟大學,人類發展與心理學系,2,1.5,0,1.5,0,0,0,0,0,0,14,200.45
3302,慈濟大學,東方語文學系中文組,2,1,0,0,1,0,0,0,0,0,22,100
3303,慈濟大學,東方語文學系日文組,2,1,0,0,1,0,0,0,0,0,23,126.6
3304,慈濟大學,英美語文學系,0,1,0,0,1,1,0,0,0,0,29,85
3305,臺北醫學大學,醫學系(自費),0,1,1,0,0,0,0,1,1,1,26,440.1
3306,臺北醫學大學,醫學系(公費),0,1,1,0,0,0,0,1,1,1,6,425.8
3307,臺北醫學大學,牙醫學系,0,1,1,0,0,0,0,1,1,1,21,428.3
3310,臺北醫學大學,藥學系藥學組,0,1,1,0,0,0,0,1,1.25,1.25,74,446.98
3311,臺北醫學大學,藥學系臨床藥學組,0,1,1,0,0,0,0,1,1.25,1.25,22,455.93
3312,臺北醫學大學,醫學檢驗暨生物技術學系,1,1.5,1,0,0,0,0,0,1.5,1.5,31,473.88
3313,臺北醫學大學,護理學系,1,1.5,1,0,0,0,0,0,1.25,1.5,14,427.43
3314,臺北醫學大學,保健營養學系,1,2,1,0,0,0,0,0,2,2,13,568.9
3315,臺北醫學大學,公共衛生學系,1,1.5,1,0,0,0,0,0,1.5,1.5,15,434.38
3316,臺北醫學大學,醫務管理學系,1,1.5,0,1.25,0,0,0,0,0,0,18,282.35
3317,臺北醫學大學,呼吸治療學系,0,1.25,1,0,0,0,0,1,1.25,1.25,14,389.89
3320,臺北醫學大學,高齡健康管理學系,1,1.5,1,0,0,0,0,0,1.25,1.5,12,408.5
3321,臺北醫學大學,牙體技術學系,1,1.5,0,0,0,0,0,1,1.25,1.25,6,427.68
3322,臺北醫學大學,口腔衛生學系,1,1.25,1,0,0,0,0,0,1,1.25,7,371.06
3323,臺北醫學大學,生物醫學工程學系,0,1,0,0,0,0,0,1.5,1.5,1.5,12,408.55
3324,臺北醫學大學,食品安全學系,1,1.5,1,0,0,0,0,0,2,2,13,509.93
3325,康寧大學,健康數位科技學系(台南校區),1,1,0,1.5,0,0,0,0,0,0,6,56.8
3326,康寧大學,應用外語學系(台南校區),2,1.75,0,1.75,0,0,0,0,0,0,15,96.18
3327,康寧大學,休閒管理學系(台南校區),1.75,2,0,2,0,0,0,0,0,0,24,95.9
3330,康寧大學,健康照護管理學系(台南校區),2,2,0,1.75,0,0,0,0,0,0,21,119.1
3331,康寧大學,長期照護學系(台北校區),2,2,0,1,0,0,0,0,0,0,32,144.26
3332,康寧大學,嬰幼兒保育學系(台北校區),2,2,0,1,0,0,0,0,0,0,25,142.7
3333,佛光大學,文化資產創意系(文化創意組),2,1,0,0,2,2,0,0,0,0,5,238.3
3334,佛光大學,文化資產創意系(文化觀光組),2,1,0,0,2,2,0,0,0,0,8,215.5
3335,佛光大學,傳播學系(數位媒體組),2,1,0,0,2,2,0,0,0,0,5,288.6
3336,佛光大學,傳播學系(廣告公關組),2,1,0,0,2,2,0,0,0,0,7,292.95
3337,佛光大學,傳播學系(流行音樂傳播組),2,1,0,0,2,2,0,0,0,0,6,310.15
3340,佛光大學,產品媒體設計系(創意商品組),2,1,0,0,2,2,0,0,0,0,13,243.6
3341,佛光大學,產品媒體設計系(視傳媒體組),2,1,0,0,2,2,0,0,0,0,13,223.6
3342,佛光大學,資訊應用系資訊系統與管理組,2,1,0,0,2,2,0,0,0,0,10,232.3
3343,佛光大學,資訊應用學系網路與多媒體組,2,2,0,1.75,0,0,0,0,0,0,9,171.7
3344,佛光大學,資訊應用系學習與數位科技組,2,1,0,0,2,2,0,0,0,0,6,204.4
3345,佛光大學,中國文學與應用學系,2,1,0,0,2,2,0,0,0,0,7,277
3346,佛光大學,歷史學系,2,1,0,0,2,2,0,0,0,0,11,240
3347,佛光大學,外國語文學系,2,2,0,0,2,1,0,0,0,0,10,254.3
3350,佛光大學,社會學系,2,1,0,0,2,2,0,0,0,0,7,309.3
3351,佛光大學,心理學系,2,2,0,1.75,0,0,0,0,0,0,6,258.4
3352,佛光大學,公共事務系國際與兩岸事務組,2,1,0,0,2,2,0,0,0,0,9,194
3353,佛光大學,公共事務系政策與行政管理組,2,1,0,0,2,2,0,0,0,0,12,192.6
3354,佛光大學,管理學系(經營管理組),2,1,0,0,2,2,0,0,0,0,13,263.15
3355,佛光大學,管理學系(行銷與創業組),2,1,0,0,2,2,0,0,0,0,12,240.1
3356,佛光大學,應用經濟學系(財務金融組),2,1,0,0,2,2,0,0,0,0,11,226.45
3357,佛光大學,應用經濟學系(國際商務組),2,1,0,0,2,2,0,0,0,0,10,188.8
3360,佛光大學,未來與樂活產業學系,2,1,0,0,2,2,0,0,0,0,8,220.2
3361,亞洲大學,健康產業管理系(健康產業組),2,1,0,1,2,2,0,0,0,0,3,396.8
3362,亞洲大學,健康產業管理系(醫療機構組),2,1,0,1,2,2,0,0,0,0,15,393.45
3363,亞洲大學,食品營養保健系(食品營養組),2,1.5,0,0,0,0,0,0,0,2,10,278.25
3364,亞洲大學,食品營養保健系(化妝品組),2,1.5,0,0,0,0,2,0,0,0,9,276.58
3365,亞洲大學,生物科技學系(醫藥應用組),1,2,0,0,0,0,0,0,1,2,19,253.8
3366,亞洲大學,生物科技學系(產業管理組),2,1,0,2,0,0,0,0,0,0,9,225.15
3367,亞洲大學,心理學系(心理師研修組),1,2,1,0,0,0,0,0,0,0,2,239.5
3370,亞洲大學,心理學系(諮商與臨床心理組),1,2,0,0,0,1,2,0,0,0,4,330.7
3371,亞洲大學,心理學系(工商與社會心理組),1,2,0,0,0,1,2,0,0,0,4,322
3372,亞洲大學,護理學系(國際護理組),1,0,0,0,0,0,0,0,2,2,13,245.8
3373,亞洲大學,護理學系(臨床照護組),1,0,0,0,0,0,0,0,2,2,7,240.4
3374,亞洲大學,護理學系(高齡長期照護組),1,0,0,0,0,0,0,0,2,2,5,236.6
3375,亞洲大學,視光學系,1,1,0,0,0,0,0,0,0,2,10,215.15
3376,亞洲大學,聽力暨語言治療學系,1,2,0,0,0,0,0,0,0,1.5,2,305.05
3377,亞洲大學,職能治療學系,1,2,0,0,0,0,0,0,0,1,2,273.9
3400,亞洲大學,生資醫學工程系(生醫資訊組),2,0,0,1,0,0,2,0,0,0,3,256.8
3401,亞洲大學,生資醫學工程系(醫學工程組),2,0,0,1,0,0,2,0,0,0,3,255.6
3402,亞洲大學,資訊工程學系(人工智慧組),2,0,0,1,2,2,0,0,0,0,13,357
3403,亞洲大學,資訊工程系(數位遊戲設計組),2,0,0,1,2,2,0,0,0,0,9,365.4
3404,亞洲大學,行動商務多媒體系(多媒體組),2,0,0,1,2,2,0,0,0,0,6,356
3405,亞洲大學,行動商務多媒體系(商務組),2,0,0,1,2,2,0,0,0,0,6,348
3406,亞洲大學,光電與通訊學系(光電綠能組),2,1.75,0,2,0,0,0,0,0,0,5,258.36
3407,亞洲大學,光電與通訊學系(通訊網路組),2,1.75,0,2,0,0,0,0,0,0,3,257.65
3410,亞洲大學,資訊傳播學系(媒體傳播組),1,0,0,0,2,2,0,0,0,0,14,280.4
3411,亞洲大學,資訊傳播學系(影視媒體組),1,0,0,0,2,2,0,0,0,0,14,281.6
3412,亞洲大學,經營管理系(企業創新管理組),2,0,0,0,1,2,2,0,0,0,9,400
3413,亞洲大學,經營管理學系(行銷管理組),2,0,0,0,2,1,2,0,0,0,8,392.2
3414,亞洲大學,經營管理系(國際企業管理組),2,0,0,0,2,1,2,0,0,0,14,380.8
3415,亞洲大學,休閒遊憩管理系(餐旅事業組),2,1,0,0,0,2,0,0,0,0,15,243.75
3416,亞洲大學,休閒遊憩管理系(旅遊事業組),2,1,0,0,0,2,0,0,0,0,14,244
3417,亞洲大學,會計與資訊學系(財稅應用組),2,1,0,1,0,2,0,0,0,0,10,283.85
3420,亞洲大學,會計與資訊學系(管理應用組),2,1,0,1,0,2,0,0,0,0,8,286.35
3421,亞洲大學,財務金融學系(投資理財組),1,1,0,1,0,2,0,0,0,0,9,247.5
3422,亞洲大學,財務金融學系(金融科技組),1,1,0,1,0,2,0,0,0,0,18,238.1
3423,亞洲大學,財經法律學系(科技法律組),2,0,0,0,2,1,2,0,0,0,7,412
3424,亞洲大學,財經法律學系(財經法律組),2,0,0,0,2,1,2,0,0,0,17,413.2
3425,亞洲大學,外國語文學系(語文專業組),2,2,0,0,1.5,0,0,0,0,0,11,248.15
3426,亞洲大學,外國語文學系(語文應用組),2,2,0,0,1.5,0,0,0,0,0,13,261.4
3427,亞洲大學,社會工作學系(社工心理組),1,1,0,1,2,0,0,0,0,0,5,259.85
3430,亞洲大學,社工學系(兒少與家庭社工組),1,1,0,0,2,0,0,0,0,0,10,205.8
3431,亞洲大學,社會工作學系(醫務與長照組),1,1,0,1,0,2,0,0,0,0,12,254.8
3432,亞洲大學,幼兒教育學系,2,1,0,0,1,0,2,0,0,0,12,292.1
3433,亞洲大學,數位媒體設計學系,1,0,0,0,2,2,0,0,0,0,27,279
3434,亞洲大學,視覺傳達設計學系,1,0,0,0,2,2,0,0,0,0,18,282.4
3435,亞洲大學,創意商品設計學系,2,1,0,0,2,2,0,0,0,0,41,337.9
3436,亞洲大學,時尚設計系(時尚服裝設計組),2,1,0,0,2,2,0,0,0,0,9,373.55
