"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
2555,實踐大學,財務金融學系(臺北校區),1.5,1.5,0,1,1,1,0,0,0,0,0,29,306.85
2556,實踐大學,風險管理與保險學系(臺北校區),2,2,0,2,1,1,0,0,0,0,0,36,381.2
2557,實踐大學,應用外語學系(臺北校區),1.5,2,0,0,1.5,0,0,0,0,0,0,50,276.75
2560,實踐大學,資訊科技與管理學系(臺北校區),1.75,2,0,2,0,0,0,0,0,0,0,27,256.23
2561,實踐大學,"管理學院國際企業英語學士學位學程(臺北
校區)",1.5,2,0,1,0,0,0,0,0,0,0,3,251
2562,實踐大學,國際貿易學系(高雄校區),2,2,0,1,2,1,0,0,0,0,0,44,348.2
2563,實踐大學,會計暨稅務學系(高雄校區),2,1,0,1,2,1.75,0,0,0,0,0,50,358.1
2564,實踐大學,資訊管理學系(高雄校區),1.75,2,0,2,0,0,0,0,0,0,0,67,208.9
2565,實踐大學,金融管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,0,70,367.4
2566,實踐大學,國際企業管理學系(高雄校區),2,2,0,1,2,1,0,0,0,0,0,57,346
2567,實踐大學,行銷管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,0,77,375.8
2570,實踐大學,資訊科技與通訊學系(高雄校區),1.75,2,0,2,0,0,0,0,0,0,0,69,194.85
2571,實踐大學,資訊模擬與設計學系(高雄校區),2,2,0,1.75,0,0,0,0,0,0,0,45,209
2572,實踐大學,應用英語學系(高雄校區),2,2,0,0,1,0,0,0,0,0,0,47,222
2573,實踐大學,服飾設計與經營學系(高雄校區),2,2,0,0,2,1,0,0,0,0,0,45,335.4
2574,實踐大學,觀光管理學系(高雄校區),2,2,0,0,1,2,1,0,0,0,0,58,376.2
2575,實踐大學,休閒產業管理學系(高雄校區),1,1,0,0,0,0,1,0,0,0,0,21,139.3
2576,實踐大學,時尚設計學系(高雄校區),2,2,0,0,1,1,1,0,0,0,0,35,337.9
2577,實踐大學,應用中文學系(高雄校區),2,1,0,0,1.5,1.5,1,0,0,0,0,17,369.85
2600,實踐大學,應用日文學系(高雄校區),1,1,0,0,1,0,0,0,0,0,0,31,146.1
2601,長榮大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,0,101,346.5
2602,長榮大學,國際企業學系,2,1,0,1,2,2,0,0,0,0,0,61,344.3
2603,長榮大學,會計資訊學系,2,1,0,1,2,2,0,0,0,0,0,73,332.3
2604,長榮大學,航運管理學系,2,2,0,1,1,2,0,0,0,0,0,45,368.6
2605,長榮大學,土地管理與開發學系,2,1,0,1,2,2,0,0,0,0,0,23,353
2606,長榮大學,財務金融學系(財務管理組),2,1,0,1,2,2,0,0,0,0,0,24,361.2
2607,長榮大學,財務金融學系(投資理財組),2,1,0,1,2,2,0,0,0,0,0,24,358.5
2610,長榮大學,運動競技學系,2,1,1,0,0,0,0,2,0,2,0,3,242.9
2611,長榮大學,科技管理學位學程,2,1,0,1,2,2,0,0,0,0,0,16,324.2
2612,長榮大學,觀光與餐飲管理學系,2,1,0,1,2,2,0,0,0,0,0,59,363.9
2613,長榮大學,國際會展管理學士學位學程,2,1,0,1,2,2,0,0,0,0,0,30,323.4
2614,長榮大學,國際財務與商務管理學士學位學程,2,2,0,1,2,1,0,0,0,0,0,16,318
2615,長榮大學,不動產財務金融學士學位學程,2,1,0,1,2,2,0,0,0,0,0,15,331.1
2616,長榮大學,醫務管理學系,2,2,0,2,1,1,0,0,0,0,0,48,322.6
2617,長榮大學,職業安全與衛生學系(社會組),2,0,0,1,2,1,2,0,0,0,0,27,381.2
2620,長榮大學,職業安全與衛生學系(自然組),2,2,0,0,0,0,0,1,1,2,0,5,263.9
2621,長榮大學,護理學系,1,2,2,0,0,0,0,0,1,2,0,38,284.4
2622,長榮大學,生物科技學系,2,1,1,0,0,0,0,0,2,2,0,27,262.2
2623,長榮大學,健康心理學系,2,2,1,0,0,0,0,0,1,2,0,30,257.6
2624,長榮大學,保健營養學系,2,1,1,0,0,0,0,0,2,2,0,35,263.9
2625,長榮大學,健康產業發展學士學位學程,2,1,1,0,0,0,0,0,2,2,0,10,239
2626,長榮大學,環境與食品安全檢驗學士學位學程,2,1,1,0,0,0,0,0,2,2,0,16,238
2627,長榮大學,大眾傳播學系,2,1,0,0,2,1,2,0,0,0,0,37,414.8
2630,長榮大學,翻譯學系,2,2,0,0,2,1,1,0,0,0,0,37,379.4
2631,長榮大學,社會工作學系,2,1,0,0,1.5,1,2,0,0,0,0,28,402.15
2632,長榮大學,媒體設計科技學系,2,2,0,1,2,0,1,0,0,0,0,31,331
2633,長榮大學,應用日語學系,2,2,0,0,2,1,1,0,0,0,0,14,409.4
2634,長榮大學,美術學系,1.5,0,0,0,1.5,1,0,0,0,0,2,20,324.55
2635,長榮大學,應用哲學系,2,1,0,1,1,0,2,0,0,0,0,13,308.5
2636,長榮大學,書畫藝術學系,2,0,0,0,1.5,1,1.5,0,0,0,0,21,280.05
2637,長榮大學,台灣文化創意產業學士學位學程,1.5,0,0,0,2,2,1,0,0,0,0,13,343.25
2640,長榮大學,資訊管理學系,2,1,0,1,2,2,0,0,0,0,0,68,331.6
2641,長榮大學,科技工程與管理學系(社會組),2,2,0,2,1,1,0,0,0,0,0,32,283.9
2642,長榮大學,科技工程與管理學系(自然組),2,2,2,0,0,0,0,1,1,0,0,16,226.3
2643,長榮大學,資訊工程學系(社會組),2,2,0,2,1,1,0,0,0,0,0,25,296.4
2644,長榮大學,資訊工程學系(自然組),2,2,2,0,0,0,0,1,1,0,0,22,237.8
2645,長榮大學,數位內容創作學士學位學程,2,1,0,1,2,2,0,0,0,0,0,23,324.8
2646,長榮大學,創新互動設計學士學位學程,2,1,0,1,2,2,0,0,0,0,0,28,324.2
2647,國立臺灣藝術大學,美術學系,1,1,0,0,1,1,0,0,0,0,2,18,373.3
2650,國立臺灣藝術大學,書畫藝術學系,1,1,0,0,1,0,0,0,0,0,2,12,325.7
2651,國立臺灣藝術大學,雕塑學系(男),2,1.5,0,0,1,0,0,0,0,0,2,9,345.75
2652,國立臺灣藝術大學,雕塑學系(女),2,1.5,0,0,1,0,0,0,0,0,2,9,384.85
2653,國立臺灣藝術大學,古蹟藝術修護學系,1.5,0,0,0,2,0,0,0,0,0,1.75,23,352.36
2654,國立臺灣藝術大學,視覺傳達設計學系,2,2,0,1,1,0,0,0,0,0,2,17,508.2
2655,國立臺灣藝術大學,工藝設計學系(男),2,2,0,0,0,0,0,0,0,0,1.5,7,299.95
2656,國立臺灣藝術大學,工藝設計學系(女),2,2,0,0,0,0,0,0,0,0,1.5,7,341.4
2657,國立臺灣藝術大學,多媒體動畫藝術學系,2,2,0,1,1,0,0,0,0,0,2,18,512.9
2660,國立臺灣藝術大學,圖文傳播藝術學系,1.5,2,0,2,0,0,0,0,0,0,0,26,367.3
2661,國立臺灣藝術大學,廣播電視學系,1.5,1.5,0,1,1,0,1,0,0,0,0,22,426.25
2662,國立臺灣藝術大學,電影學系,2,2,0,1,1,0,1,0,0,0,0,29,491.1
2663,國立臺灣藝術大學,戲劇學系(男),2,2,0,1,1,1,0,0,0,0,0,7,479.6
2664,國立臺灣藝術大學,戲劇學系(女),2,2,0,1,1,1,0,0,0,0,0,8,487.5
2665,國立臺灣藝術大學,音樂學系,1,1,0,0,0,0,0,0,0,0,2,13,260.96
2666,國立暨南國際大學,中國語文學系,2,1.25,0,0,1.75,1,0,0,0,0,0,19,383.53
2667,國立暨南國際大學,外國語文學系,1.25,1.5,0,1,1,1,0,0,0,0,0,29,350.3
2670,國立暨南國際大學,社會政策與社會工作學系,1.5,2,0,1.25,1,0,1,0,0,0,0,26,391.8
2671,國立暨南國際大學,公共行政與政策學系,1,1.25,0,1,1,0,1,0,0,0,0,37,325.4
2672,國立暨南國際大學,歷史學系,1,1.25,0,1,1,1,0,0,0,0,0,32,296.93
2673,國立暨南國際大學,東南亞學系東南亞組,1.25,1.5,0,0,1.25,1,1,0,0,0,0,10,400.38
2674,國立暨南國際大學,東南亞學系人類學組,1.25,1.5,0,0,1.25,1,1,0,0,0,0,8,384.75
2675,國立暨南國際大學,國際文教與比較教育學系,1.5,2,0,1,0,0,0,0,0,0,0,15,245.7
2676,國立暨南國際大學,教育政策與行政學系,1.5,2,0,1,1,1,0,0,0,0,0,16,375.7
2677,國立暨南國際大學,諮商心理與人力資源發展學系,1.5,1.5,0,1,0,0,1,0,0,0,0,21,295.1
2700,國立暨南國際大學,國際企業學系,1,2,0,1.5,0,0,0,0,0,0,0,29,269.6
2701,國立暨南國際大學,經濟學系,1,2,0,2,0,0,0,0,0,0,0,31,290.5
2702,國立暨南國際大學,資訊管理學系,1.75,2,0,2,0,0,0,0,0,0,0,28,327.38
2703,國立暨南國際大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,0,36,303.6
2704,國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,1,2,0,1,1,2,0,0,0,0,0,11,438
2705,國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,1,2,0,1,1,0,2,0,0,0,0,13,435.1
2706,國立暨南國際大學,土木工程學系,1,2,2,0,0,0,0,2,1,0,0,17,377.7
2707,國立暨南國際大學,資訊工程學系,1,2,2,0,0,0,0,1,1,0,0,19,369.6
2710,國立暨南國際大學,電機工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,21,353.75
2711,國立暨南國際大學,應用化學系,1,2,2,0,0,0,0,1,2,0,0,25,375.8
2712,國立暨南國際大學,應用材料及光電工程學系,1,2,2,0,0,0,0,2,1,0,0,29,384.6
2713,南華大學,財務金融學系,2,1,0,2,2,1,0,0,0,0,0,19,330.3
2714,南華大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,0,46,311.4
2715,南華大學,文化創意事業管理學系文創行銷組,2,1,0,1,2,2,0,0,0,0,0,14,305.7
2716,南華大學,文化創意事業管理學系休閒產業組,2,1,0,1,2,2,0,0,0,0,0,12,297.9
2717,南華大學,旅遊管理學系,2,1,0,0,2,2,1,0,0,0,0,42,327.3
2720,南華大學,管理學院國際企業學士學位學程,2,2,0,1,2,1,0,0,0,0,0,16,267.2
2721,南華大學,生死學系社會工作組,2,1,0,1,2,2,0,0,0,0,0,16,340
2722,南華大學,生死學系殯葬服務組,2,1,0,1,2,2,0,0,0,0,0,4,429.1
2723,南華大學,生死學系諮商組,2,1,0,1,2,2,0,0,0,0,0,6,361.9
2724,南華大學,文學系,2,1,0,0,2,2,1,0,0,0,0,20,368
2725,南華大學,幼兒教育學系,2,1.5,0,0,1.25,0,0,0,0,0,0,21,191.5
2726,南華大學,外國語文學系,2,2,0,1,2,1,0,0,0,0,0,17,226.2
2727,南華大學,應用社會學系社會組,2,1,0,1,2,1,0,0,0,0,0,7,299.3
2730,南華大學,應用社會學系社會工作組,2,1,0,1,2,1,0,0,0,0,0,13,307.4
2731,南華大學,傳播學系,2,1,0,1,2,2,0,0,0,0,0,21,331
2732,南華大學,國際事務與企業學系,2,1,0,0,2,2,0,0,0,0,0,22,281
2733,南華大學,視覺與媒體藝術學系,2,1,0,0,2,2,0,0,0,0,0,27,283.9
2734,南華大學,民族音樂學系,2,1,0,0,2,2,0,0,0,0,0,1,330.9
2735,南華大學,創意產品設計學系,2,2,0,1,0,0,0,0,0,0,0,37,147.4
2736,南華大學,建築與景觀學系社會組,2,1,0,1,2,2,0,0,0,0,0,7,361.2
2737,南華大學,建築與景觀學系自然組,2,1,2,0,0,0,0,2,1,0,0,4,255.9
2740,南華大學,資訊工程學系,2,1.75,0,2,0,0,0,0,0,0,0,42,155.48
2741,南華大學,自然生物科技學系,2,1,0,0,0,0,0,0,1,2,0,27,191.6
2742,南華大學,資訊管理學系資訊管理組,2,2,0,1.75,0,0,0,0,0,0,0,27,169.5
2743,南華大學,資訊管理學系網路多媒體應用組,2,2,0,1.75,0,0,0,0,0,0,0,23,159.4
2744,國立臺灣體育運動大學,體育學系,2,2,0,0,0,0,0,0,0,0,1.5,39,262.59
2745,國立臺灣體育運動大學,休閒運動學系,1.75,2,0,0,0,0,0,0,0,0,2,12,303.08
2746,國立臺灣體育運動大學,運動事業管理學系,2,2,0,1.75,1,1,0,0,0,0,0,23,387.1
2747,國立臺灣體育運動大學,運動健康科學系,1,2,0,0,0,0,0,1,1.5,2,0,29,287.85
2750,國立臺灣體育運動大學,運動資訊與傳播學系(傳播組),2,2,0,0,1.75,1,0,0,0,0,0,3,429.43
2751,國立臺灣體育運動大學,運動資訊與傳播學系(資訊組),1.75,2,0,2,0,0,0,0,0,0,0,20,264.45
2752,國立臺南藝術大學,藝術史學系,1.5,1.75,0,1,1.5,1,0,0,0,0,0,36,361.03
2753,國立臺南藝術大學,應用音樂學系(藝術管理組),1.5,1.5,0,0,1,1,0,0,0,0,0,4,323.8
2754,國立臺南藝術大學,應用音樂學系(音樂工程與創作組),1,1,0,1.5,0,0,0,0,0,0,2,8,259.5
2755,國立臺南藝術大學,材質創作與設計系,1.5,1.5,0,1,1,0,0,0,0,0,2,15,374.6
2756,玄奘大學,社會福利與社會工作學系,2,1,0,0,2,1,2,0,0,0,0,45,302.4
2757,玄奘大學,應用心理學系,2,1,0,0,2,1,2,0,0,0,0,40,337.3
2760,玄奘大學,法律學系,2,1,0,0,2,1,2,0,0,0,0,50,304.6
2761,玄奘大學,大眾傳播學系,2,1,0,0,2,1,2,0,0,0,0,44,302.3
2762,玄奘大學,廣播與電視新聞學系數位內容製播組,2,1,0,0,2,1,2,0,0,0,0,20,265
2763,玄奘大學,廣播與電視新聞學系圖書資訊管理組,2,1,0,0,2,1,2,0,0,0,0,12,251.1
2764,玄奘大學,影劇藝術學系,2,2,0,0,1,1,2,0,0,0,0,21,270.6
2765,玄奘大學,視覺傳達設計學系廣告設計組,2,1,0,0,2,1,2,0,0,0,0,17,242.1
2766,玄奘大學,視覺傳達設計學系數位媒體組,2,1,0,0,2,1,2,0,0,0,0,13,261.9
2767,玄奘大學,藝術與創意設計學系,2,1,0,0,2,0,2,0,0,0,1,23,220.4
2770,玄奘大學,時尚設計學系,2,1,0,0,2,1,2,0,0,0,0,27,262
2771,玄奘大學,應用外語學系(日語組),2,1,0,0,2,1,2,0,0,0,0,23,297.7
2772,玄奘大學,應用外語學系(英語組),2,1,0,0,2,1,2,0,0,0,0,19,239
2773,玄奘大學,企業管理學系經營管理組,2,1,0,0,2,1,2,0,0,0,0,17,251.9
2774,玄奘大學,企業管理學系觀光行銷組,2,1,0,0,2,1,2,0,0,0,0,10,258.6
2775,玄奘大學,資訊管理學系,2,1,0,0,2,1,2,0,0,0,0,12,248.6
2776,玄奘大學,餐旅管理學系旅館管理組,2,1,0,0,2,1,2,0,0,0,0,25,251
2777,玄奘大學,餐旅管理學系餐飲管理組,2,1,0,0,2,1,2,0,0,0,0,24,244.2
3000,真理大學,工業管理與經營資訊學系(台北校區),2,1,0,1,2,2,0,0,0,0,0,76,340.6
3001,真理大學,企業管理學系(台北校區),1,1,0,0,2,2,2,0,0,0,0,69,404.5
3002,真理大學,資訊管理學系(台北校區),2,1.5,0,1,2,0,1,0,0,0,0,54,333.45
3003,真理大學,法律學系(台北校區),2,1,0,0,2,1,2,0,0,0,0,62,424.5
3004,真理大學,會計資訊學系(台北校區),2,1,0,1,2,2,0,0,0,0,0,50,364.9
3005,真理大學,財務金融學系(台北校區),2,1,0,1,0,2,2,0,0,0,0,56,369.5
3006,真理大學,國際貿易學系(台北校區),2,2,0,1,0,1,2,0,0,0,0,56,339.4
3007,真理大學,財政稅務學系(台北校區),2,1,0,1,2,2,0,0,0,0,0,50,352.3
3010,真理大學,經濟學系(台北校區),2,1,0,1,2,2,0,0,0,0,0,64,351.9
3011,真理大學,觀光事業學系(台北校區),1,2,0,1,2,2,0,0,0,0,0,42,362.8
3012,真理大學,觀光數位知識學系(台北校區),2,1,0,1,2,2,0,0,0,0,0,45,356.1
3013,真理大學,人文與資訊學系(台北校區),2,1,0,0,2,2,1,0,0,0,0,28,392.9
3014,真理大學,宗教文化與組織管理學系(台北校區),2,1,0,0,2,1,2,0,0,0,0,24,366.1
3015,真理大學,英美語文學系(台北校區),2,2,0,0,1,1,2,0,0,0,0,71,363.6
3016,真理大學,應用日語學系(台北校區),2,1,0,0,1,1,1,0,0,0,0,58,282.4
3017,真理大學,台灣文學系(台北校區),2,1,0,0,2,1,2,0,0,0,0,27,393.1
3020,真理大學,音樂應用學系-演奏教學組(台北校區),1.5,1.5,0,0,0,0,0,0,0,0,2,18,229.95
3021,真理大學,音樂應用學系-行政管理組(台北校區),1,1,0,0,1,0,0,0,0,0,0,16,135.4
3022,真理大學,"財務與精算學系精算與保險經營組(台北校
區)",2,1,0,2,2,1,0,0,0,0,0,25,333.2
3023,真理大學,財務與精算學系財務資訊組(台北校區),2,1.5,0,2,0,0,0,0,0,0,0,23,207.8
3024,真理大學,資訊工程學系乙組(台北校區),2,1.75,0,2,0,0,0,0,0,0,0,53,203.83
3025,真理大學,資訊工程學系甲組(台北校區),2,1,2,0,0,0,0,2,1,0,0,7,233.8
3026,真理大學,運動管理學系(台北校區),2,2,0,1,2,1,0,0,0,0,0,41,336.8
3027,真理大學,運動資訊傳播學系(台北校區),2,1,0,1,2,2,0,0,0,0,0,20,362.3
3030,真理大學,休閒遊憩事業學系(台南校區),2,2,0,1,1,2,0,0,0,0,0,53,234.6
3031,真理大學,運動健康與休閒學系(台南校區),2,1,0,0,2,2,1,0,0,0,0,46,227.2
3032,真理大學,"旅遊文化與健康產業學士學位學程(台南校
區)",2,2,0,1,1,2,0,0,0,0,0,37,189.6
3033,真理大學,觀光暨服務產業學士學位學程(台南校區),2,2,0,1,1,2,0,0,0,0,0,29,194.5
3034,國立臺北大學,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,0,25,450.5
3035,國立臺北大學,法律學系司法組,1.5,1.5,0,1,1,0,1,0,0,0,0,30,453.25
3036,國立臺北大學,法律學系財經法組,1.5,1.5,0,1,1,0,1,0,0,0,0,31,455.15
3037,國立臺北大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,0,61,387.8
3040,國立臺北大學,金融與合作經營學系,1,2,0,2,1,1,0,0,0,0,0,38,516.7
3041,國立臺北大學,會計學系,1,2,0,2,1,1,0,0,0,0,0,90,510.7
3042,國立臺北大學,統計學系,1,1.25,0,1.5,0,0,0,0,0,0,0,51,259.3
3043,國立臺北大學,休閒運動管理學系,1.5,2,0,1.5,0,0,0,0,0,0,0,13,343.9
3044,國立臺北大學,公共行政暨政策學系,1.5,1.5,0,1,1,0,1.5,0,0,0,0,77,471.25
3045,國立臺北大學,財政學系,1.25,1.25,0,1.25,1,1,0,0,0,0,0,43,420.18
3046,國立臺北大學,不動產與城鄉環境學系,1,1.5,0,1.5,0,1,0,0,0,0,0,63,346.65
3047,國立臺北大學,經濟學系,1,1.5,0,1.5,0,0,0,0,0,0,0,86,278.1
3050,國立臺北大學,社會學系,1,1.5,0,1,0,0,0,0,0,0,0,36,237.9
3051,國立臺北大學,社會工作學系,1.5,1.25,0,1,1,0,1.25,0,0,0,0,31,428.15
3052,國立臺北大學,中國文學系,2,1.25,0,1,1.25,1,0,0,0,0,0,36,457.33
3053,國立臺北大學,應用外語學系,1.5,2,0,0,1,1,0,0,0,0,0,41,421.6
3054,國立臺北大學,歷史學系,1.25,1.25,0,0,1.5,1,1,0,0,0,0,23,459.25
3055,國立臺北大學,資訊工程學系,1,1.25,1.5,0,0,0,0,1.25,1,0,0,23,376.33
3056,國立臺北大學,電機工程學系,1,1,1,0,0,0,0,1,1,0,0,28,315.1
3057,國立臺北大學,通訊工程學系,1,1.25,1.5,0,0,0,0,1.25,1,0,0,10,372.88
3060,國立嘉義大學,教育學系(自費),1.5,1.5,0,1.5,1,0,1,0,0,0,0,26,371.05
3061,國立嘉義大學,教育學系(公費英語)-雲林縣,1.5,1.5,0,1.5,1,0,1,0,0,0,0,1,488.5
3062,國立嘉義大學,教育學系(公費體育)-雲林縣,1.5,1.5,0,1.5,1,0,1,0,0,0,0,1,487.45
3063,國立嘉義大學,教育學系(公費一般專長)-雲林縣,1.5,1.5,0,1.5,1,0,1,0,0,0,0,2,493.7
3064,國立嘉義大學,輔導與諮商學系,1.5,1.5,0,1.5,1,0,1,0,0,0,0,44,395.9
3065,國立嘉義大學,特殊教育學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,18,357.1
3066,國立嘉義大學,幼兒教育學系,1.5,1.5,0,1,1,1,0,0,0,0,0,21,331.65
3067,國立嘉義大學,體育與健康休閒學系,2,2,0,2,0,0,0,0,0,0,1,11,285.35
3070,國立嘉義大學,數位學習設計與管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,26,378.4
3071,國立嘉義大學,中國文學系,2,1,0,1,1.5,1,0,0,0,0,0,28,389.5
3072,國立嘉義大學,外國語言學系英語教學組,1.5,1.5,0,1,1,1,0,0,0,0,0,37,312.6
3073,國立嘉義大學,外國語言學系應用外語組,1.5,1.5,0,1,1,1,0,0,0,0,0,34,344.7
3074,國立嘉義大學,應用歷史學系,1.25,1,0,0,1.5,1.25,0,0,0,0,0,33,320.88
3075,國立嘉義大學,音樂學系-鋼琴(自費),1,1,0,0,0,0,0,0,0,0,2,5,184.4
3076,國立嘉義大學,音樂學系-綜合樂器(自費),1,1,0,0,0,0,0,0,0,0,2,13,217.34
3077,國立嘉義大學,音樂學系(公費)-雲林縣,1,1,0,0,0,0,0,0,0,0,2,1,307.4
3100,國立嘉義大學,視覺藝術學系,2,1.5,0,0,1,1,0,0,0,0,2,26,390.28
3101,國立嘉義大學,企業管理學系,2,1.5,0,2,1,1,0,0,0,0,0,34,470.65
3102,國立嘉義大學,應用經濟學系,1,1.5,0,1.5,0,0,0,0,0,0,0,33,239.85
3103,國立嘉義大學,生物事業管理學系,2,1.5,0,0,0,0,0,0,0,2,0,24,298.15
3104,國立嘉義大學,資訊管理學系,2,1.5,2,0,0,0,0,0,0,0,0,30,265.7
3105,國立嘉義大學,財務金融學系,1.5,2,0,2,0,0,0,0,0,0,0,28,343.45
3106,國立嘉義大學,行銷與觀光管理學系,1.5,1.5,0,1.5,1,1,0,0,0,0,0,33,395.35
3107,國立嘉義大學,農藝學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,18,315.65
3110,國立嘉義大學,園藝學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,19,303.3
3111,國立嘉義大學,森林暨自然資源學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,23,300.8
3112,國立嘉義大學,木質材料與設計學系,1,1.5,1,0,0,0,0,1.5,1.5,0,0,22,276.95
3113,國立嘉義大學,動物科學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,23,377.85
3114,國立嘉義大學,獸醫學系,1,1.25,1,0,0,0,0,0,1.25,1.25,0,24,433.83
3115,國立嘉義大學,生物農業科技學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,25,319.5
3116,國立嘉義大學,景觀學系(社會組),2,1,0,1.5,1,2,0,0,0,0,0,12,454.8
3117,國立嘉義大學,景觀學系(自然組),1.5,1,1,0,0,0,0,0,0,2,0,11,274.9
3120,國立嘉義大學,植物醫學系,1,1.5,1,0,0,0,0,0,1.5,1.5,0,22,337.85
3121,國立嘉義大學,應用數學系,1,1.5,2,0,0,0,0,1.5,1,0,0,22,293.4
3122,國立嘉義大學,電子物理學系,1,1.5,1.5,0,0,0,0,2,1,0,0,25,339.15
3123,國立嘉義大學,應用化學系,1,2,1,0,0,0,0,1.5,2,0,0,28,378.6
3124,國立嘉義大學,生物機電工程學系,1,1.5,1.75,0,0,0,0,1.5,1,0,0,26,318.65
3125,國立嘉義大學,土木與水資源工程學系,1,1.5,1.75,0,0,0,0,1.75,1,0,0,31,321.4
3126,國立嘉義大學,資訊工程學系,1,1.5,2,0,0,0,0,1.25,1,0,0,29,338.6
3127,國立嘉義大學,電機工程學系,1,1.5,1.75,0,0,0,0,1.5,1,0,0,31,353.95
3130,國立嘉義大學,機械與能源工程學系,1,1.5,1.75,0,0,0,0,1.5,1,0,0,27,330.63
3131,國立嘉義大學,食品科學系,1,1.5,1,0,0,0,0,0,2,1.5,0,23,377.3
3132,國立嘉義大學,生化科技學系,1,1.5,1,0,0,0,0,0,2,2,0,24,405.7
3133,國立嘉義大學,水生生物科學系,1,1.75,1,0,0,0,0,0,1.75,2,0,21,343.9
3134,國立嘉義大學,生物資源學系,1,1.5,1,0,0,0,0,0,1.5,2,0,22,335.2
3135,國立嘉義大學,微生物免疫與生物藥學系,1,1.75,1,0,0,0,0,0,1.75,1.5,0,26,372.75
3136,國立高雄大學,法律學系,1.25,1.25,0,1,1,0,1,0,0,0,0,48,372.88
3137,國立高雄大學,政治法律學系,1.25,1.5,0,1,1,0,1,0,0,0,0,32,383.33
3140,國立高雄大學,財經法律學系,1.25,1.5,0,1.25,1,0,1,0,0,0,0,26,408.78
3141,國立高雄大學,西洋語文學系,1.5,2,0,0,1,1,1,0,0,0,0,34,439.8
3142,國立高雄大學,運動健康與休閒學系,1.5,2,0,2,0,0,0,0,0,0,0,46,291.35
3143,國立高雄大學,東亞語文學系日語組,2,2,0,0,1,1,0,0,0,0,0,13,412.5
3144,國立高雄大學,東亞語文學系韓語組,2,2,0,0,1,1,0,0,0,0,0,13,406
3145,國立高雄大學,東亞語文學系越語組,2,2,0,0,1,1,0,0,0,0,0,9,406.8
3146,國立高雄大學,創意設計與建築學系,1.5,1.5,0,0,0,0,0,0,0,0,2,32,253.35
3147,國立高雄大學,應用數學系,1,1,1.5,0,0,0,0,1,0,0,0,40,216.7
3150,國立高雄大學,應用化學系,0,1.5,1,0,0,0,0,1,2,0,0,26,311.4
3151,國立高雄大學,應用物理學系,1,1,1.5,0,0,0,0,2,1,0,0,34,346.1
3152,國立高雄大學,生命科學系,0,1.25,1,0,0,0,0,1,1.5,1.5,0,26,312.15
3153,國立高雄大學,電機工程學系,1,1.5,1.5,0,0,0,0,1.5,1,0,0,55,370.95
3154,國立高雄大學,土木與環境工程學系,1,1,2,0,0,0,0,1.5,1.5,0,0,36,370.35
3155,國立高雄大學,化學工程及材料工程學系,1,1.25,1,0,0,0,0,1.25,1.5,0,0,27,354.4
3156,國立高雄大學,資訊工程學系,1,1,1.5,0,0,0,0,1,0,0,0,24,250.5
3157,國立高雄大學,應用經濟學系,1.5,2,0,2,0,0,0,0,0,0,0,35,345.05
3160,國立高雄大學,資訊管理學系,1,1.5,0,1.5,0,0,0,0,0,0,0,27,246.5
3161,國立高雄大學,金融管理學系,1,1.5,0,1.5,1,1,0,0,0,0,0,35,400.75
3162,國立高雄大學,亞太工商管理學系企業管理組,1,1.25,0,1,1,1,0,0,0,0,0,19,352.58
3163,國立高雄大學,亞太工商管理學系工業管理組,1,1.25,1,0,0,0,0,1,1,0,0,18,259.63
3164,慈濟大學,醫學系,0,1.25,1,0,0,0,0,1,1,1.25,0,25,467.05
3165,慈濟大學,醫學檢驗生物技術學系,1,1.75,1,0,0,0,0,0,1.5,1.5,0,30,368.5
3166,慈濟大學,護理學系,1,2,1,0,0,0,0,0,1,2,0,16,351.1
3167,慈濟大學,醫學資訊學系醫學資訊技術組,1.5,2,2,0,0,0,0,1,0,0,0,26,160.95
3170,慈濟大學,醫學資訊學系生物資訊組,1,2,2,0,0,0,0,0,1,2,0,18,255
3171,慈濟大學,公共衛生學系,1.5,2,1.5,0,0,0,0,0,1,1,0,33,223.2
3172,慈濟大學,生命科學系,1,1.75,1,0,0,0,0,0,2,2,0,29,199.43
3173,慈濟大學,分子生物暨人類遺傳學系,1,1.75,1,0,0,0,0,0,2,2,0,36,195.93
